modified_date,jobcountry,% of job postings
23/11/23,SG,7.358552702
24/11/23,SG,7.347870172
25/11/23,SG,7.347400701
26/11/23,SG,7.338866789
27/11/23,SG,7.33326642
28/11/23,SG,7.332420672
29/11/23,SG,7.330868046
30/11/23,SG,7.32784911
1/12/23,SG,7.331473909
2/12/23,SG,7.345051955
3/12/23,SG,7.365109527
4/12/23,SG,7.383611759
5/12/23,SG,7.402862103
6/12/23,SG,7.414155551
7/12/23,SG,7.417398469
8/12/23,SG,7.410744543
9/12/23,SG,7.381734279
10/12/23,SG,7.35185065
11/12/23,SG,7.324448127
12/12/23,SG,7.288788066
13/12/23,SG,7.259258977
14/12/23,SG,7.237818473
15/12/23,SG,7.215361637
16/12/23,SG,7.210300233
17/12/23,SG,7.201712112
18/12/23,SG,7.187337433
19/12/23,SG,7.175765593
20/12/23,SG,7.173521664
21/12/23,SG,7.179769938
22/12/23,SG,7.204492451
23/12/23,SG,7.225376144
24/12/23,SG,7.250045957
25/12/23,SG,7.284134128
26/12/23,SG,7.33251042
27/12/23,SG,7.375808591
28/12/23,SG,7.405048101
29/12/23,SG,7.417640067
30/12/23,SG,7.435239
31/12/23,SG,7.44903357
1/1/24,SG,7.456318623
2/1/24,SG,7.459617947
3/1/24,SG,7.450482989
4/1/24,SG,7.451501075
5/1/24,SG,7.450765353
6/1/24,SG,7.447944452
7/1/24,SG,7.446220103
8/1/24,SG,7.450659586
9/1/24,SG,7.450304222
10/1/24,SG,7.4596552
11/1/24,SG,7.459079071
12/1/24,SG,7.465586451
13/1/24,SG,7.45198803
14/1/24,SG,7.440328027
15/1/24,SG,7.434757234
16/1/24,SG,7.453306522
17/1/24,SG,7.534572939
18/1/24,SG,7.620834695
19/1/24,SG,7.712673519
20/1/24,SG,7.817741235
21/1/24,SG,7.920167357
22/1/24,SG,8.012547239
23/1/24,SG,8.07806727
24/1/24,SG,8.088053857
25/1/24,SG,8.08831646
26/1/24,SG,8.086616344
27/1/24,SG,8.091145687
28/1/24,SG,8.089582156
29/1/24,SG,8.094492993
30/1/24,SG,8.094884171
31/1/24,SG,8.055769903
1/2/24,SG,8.05726999
2/2/24,SG,8.04453286
3/2/24,SG,8.037523122
4/2/24,SG,8.034934449
5/2/24,SG,8.035639737
6/2/24,SG,8.043947364
7/2/24,SG,8.090367981
8/2/24,SG,8.118139848
9/2/24,SG,8.155627023
10/2/24,SG,8.18573285
11/2/24,SG,8.220195122
12/2/24,SG,8.251153435
13/2/24,SG,8.279783834
14/2/24,SG,8.311633948
15/2/24,SG,8.333797289
16/2/24,SG,8.339647277
17/2/24,SG,8.331449324
18/2/24,SG,8.34031224
19/2/24,SG,8.351306045
20/2/24,SG,8.363992155
21/2/24,SG,8.361551143
22/2/24,SG,8.352718998
23/2/24,SG,8.358677959
24/2/24,SG,8.377246119
25/2/24,SG,8.383035225
26/2/24,SG,8.379444698
27/2/24,SG,8.385705923
28/2/24,SG,8.408755841
29/2/24,SG,8.441412074
1/3/24,SG,8.478637263
2/3/24,SG,8.490866153
3/3/24,SG,8.511044229
4/3/24,SG,8.535787133
5/3/24,SG,8.541615317
6/3/24,SG,8.544539641
7/3/24,SG,8.540403054
8/3/24,SG,8.538040692
9/3/24,SG,8.562711106
10/3/24,SG,8.576468263
11/3/24,SG,8.580555066
12/3/24,SG,8.58710038
13/3/24,SG,8.589625682
14/3/24,SG,8.595225768
15/3/24,SG,8.595150005
16/3/24,SG,8.583906627
17/3/24,SG,8.58315651
18/3/24,SG,8.588713192
19/3/24,SG,8.593921014
20/3/24,SG,8.608164503
21/3/24,SG,8.607744473
22/3/24,SG,8.613614079
23/3/24,SG,8.631345059
24/3/24,SG,8.62905589
25/3/24,SG,8.627167523
26/3/24,SG,8.632680727
27/3/24,SG,8.614008432
28/3/24,SG,8.619091866
29/3/24,SG,8.61297897
30/3/24,SG,8.598846325
31/3/24,SG,8.584721995
1/1/19,US,1.698443727
2/1/19,US,1.698069553
3/1/19,US,1.690753572
4/1/19,US,1.693023475
5/1/19,US,1.691978975
6/1/19,US,1.694177895
7/1/19,US,1.696107806
8/1/19,US,1.703155208
9/1/19,US,1.704097602
10/1/19,US,1.707838026
11/1/19,US,1.704769943
12/1/19,US,1.70268209
13/1/19,US,1.701168685
14/1/19,US,1.700186684
15/1/19,US,1.686359412
16/1/19,US,1.679363647
17/1/19,US,1.673275211
18/1/19,US,1.670279055
19/1/19,US,1.670096963
20/1/19,US,1.672389285
21/1/19,US,1.673886719
22/1/19,US,1.682038455
23/1/19,US,1.689741258
24/1/19,US,1.696138501
25/1/19,US,1.702938178
26/1/19,US,1.705493226
27/1/19,US,1.705580093
28/1/19,US,1.705541894
29/1/19,US,1.707801623
30/1/19,US,1.713769345
31/1/19,US,1.721263217
1/2/19,US,1.728976641
2/2/19,US,1.735768574
3/2/19,US,1.743685136
4/2/19,US,1.752340684
5/2/19,US,1.759180855
6/2/19,US,1.76243363
7/2/19,US,1.764544144
8/2/19,US,1.766594698
9/2/19,US,1.769870943
10/2/19,US,1.770960308
11/2/19,US,1.771822811
12/2/19,US,1.769551504
13/2/19,US,1.766882679
14/2/19,US,1.764158056
15/2/19,US,1.76000676
16/2/19,US,1.751332229
17/2/19,US,1.747829386
18/2/19,US,1.7442393
19/2/19,US,1.742425957
20/2/19,US,1.73936536
21/2/19,US,1.736758769
22/2/19,US,1.735369432
23/2/19,US,1.736824927
24/2/19,US,1.736210619
25/2/19,US,1.734751162
26/2/19,US,1.733313239
27/2/19,US,1.731294877
28/2/19,US,1.729225378
1/3/19,US,1.72722069
2/3/19,US,1.725221636
3/3/19,US,1.721851303
4/3/19,US,1.718911518
5/3/19,US,1.717635256
6/3/19,US,1.722217092
7/3/19,US,1.721298424
8/3/19,US,1.721853623
9/3/19,US,1.720044657
10/3/19,US,1.718356316
11/3/19,US,1.717905458
12/3/19,US,1.714088068
13/3/19,US,1.7076683
14/3/19,US,1.706409107
15/3/19,US,1.702977677
16/3/19,US,1.700513462
17/3/19,US,1.699809168
18/3/19,US,1.697742314
19/3/19,US,1.695906935
20/3/19,US,1.692856672
21/3/19,US,1.688955146
22/3/19,US,1.6856482
23/3/19,US,1.68430593
24/3/19,US,1.679543636
25/3/19,US,1.675279643
26/3/19,US,1.673587868
27/3/19,US,1.671279232
28/3/19,US,1.670520784
29/3/19,US,1.67007416
30/3/19,US,1.669488166
31/3/19,US,1.669661457
1/4/19,US,1.670860996
2/4/19,US,1.669755892
3/4/19,US,1.669742272
4/4/19,US,1.669123165
5/4/19,US,1.668273904
6/4/19,US,1.666918534
7/4/19,US,1.665917103
8/4/19,US,1.66455216
9/4/19,US,1.665103993
10/4/19,US,1.665039201
11/4/19,US,1.664183549
12/4/19,US,1.662820583
13/4/19,US,1.66229601
14/4/19,US,1.662061227
15/4/19,US,1.661181156
16/4/19,US,1.660246367
17/4/19,US,1.658580742
18/4/19,US,1.656046035
19/4/19,US,1.655249129
20/4/19,US,1.652969761
21/4/19,US,1.651309824
22/4/19,US,1.649242258
23/4/19,US,1.647179086
24/4/19,US,1.64835668
25/4/19,US,1.647969694
26/4/19,US,1.646263514
27/4/19,US,1.649617485
28/4/19,US,1.652404929
29/4/19,US,1.655408046
30/4/19,US,1.658232974
1/5/19,US,1.657085174
2/5/19,US,1.659335383
3/5/19,US,1.662112074
4/5/19,US,1.659944564
5/5/19,US,1.657980818
6/5/19,US,1.656009238
7/5/19,US,1.655628795
8/5/19,US,1.654779851
9/5/19,US,1.65356972
10/5/19,US,1.651701774
11/5/19,US,1.650698377
12/5/19,US,1.650396789
13/5/19,US,1.650367089
14/5/19,US,1.649117307
15/5/19,US,1.65025846
16/5/19,US,1.651354309
17/5/19,US,1.65416396
18/5/19,US,1.65559406
19/5/19,US,1.658154422
20/5/19,US,1.660453332
21/5/19,US,1.662513327
22/5/19,US,1.663789205
23/5/19,US,1.666697386
24/5/19,US,1.666624274
25/5/19,US,1.666277175
26/5/19,US,1.662566767
27/5/19,US,1.658997175
28/5/19,US,1.658436377
29/5/19,US,1.656617619
30/5/19,US,1.655007503
31/5/19,US,1.655204836
1/6/19,US,1.656713893
2/6/19,US,1.659030184
3/6/19,US,1.661476661
4/6/19,US,1.661281549
5/6/19,US,1.661899212
6/6/19,US,1.660869005
7/6/19,US,1.659018735
8/6/19,US,1.657623708
9/6/19,US,1.657861375
10/6/19,US,1.657796978
11/6/19,US,1.657862197
12/6/19,US,1.658074908
13/6/19,US,1.656779043
14/6/19,US,1.656346617
15/6/19,US,1.656837074
16/6/19,US,1.656352356
17/6/19,US,1.655642972
18/6/19,US,1.65531294
19/6/19,US,1.655808362
20/6/19,US,1.658912652
21/6/19,US,1.662120512
22/6/19,US,1.664374792
23/6/19,US,1.66888029
24/6/19,US,1.674335945
25/6/19,US,1.677808734
26/6/19,US,1.680364396
27/6/19,US,1.681434573
28/6/19,US,1.682289509
29/6/19,US,1.694246317
30/6/19,US,1.704309957
1/7/19,US,1.714408158
2/7/19,US,1.718188851
3/7/19,US,1.725194372
4/7/19,US,1.733157997
5/7/19,US,1.74182469
6/7/19,US,1.739439101
7/7/19,US,1.736318425
8/7/19,US,1.731699032
9/7/19,US,1.73550911
10/7/19,US,1.734049746
11/7/19,US,1.732365673
12/7/19,US,1.729718037
13/7/19,US,1.721759199
14/7/19,US,1.719122483
15/7/19,US,1.717222408
16/7/19,US,1.714908139
17/7/19,US,1.716917713
18/7/19,US,1.716721992
19/7/19,US,1.717843224
20/7/19,US,1.721682442
21/7/19,US,1.723534166
22/7/19,US,1.724958109
23/7/19,US,1.726455059
24/7/19,US,1.724176961
25/7/19,US,1.728221891
26/7/19,US,1.73114596
27/7/19,US,1.734185226
28/7/19,US,1.735344044
29/7/19,US,1.736908531
30/7/19,US,1.738444112
31/7/19,US,1.744892438
1/8/19,US,1.746221789
2/8/19,US,1.746526431
3/8/19,US,1.748820487
4/8/19,US,1.749503052
5/8/19,US,1.749526484
6/8/19,US,1.749793159
7/8/19,US,1.746646824
8/8/19,US,1.740056182
9/8/19,US,1.734558114
10/8/19,US,1.728135408
11/8/19,US,1.723300127
12/8/19,US,1.719358252
13/8/19,US,1.714795797
14/8/19,US,1.710078387
15/8/19,US,1.709495537
16/8/19,US,1.70869328
17/8/19,US,1.706594531
18/8/19,US,1.705153073
19/8/19,US,1.704704152
20/8/19,US,1.704009724
21/8/19,US,1.705425218
22/8/19,US,1.703546958
23/8/19,US,1.702994816
24/8/19,US,1.702956213
25/8/19,US,1.702109716
26/8/19,US,1.699944851
27/8/19,US,1.698153835
28/8/19,US,1.694623175
29/8/19,US,1.695731741
30/8/19,US,1.696144403
31/8/19,US,1.698371829
1/9/19,US,1.700997734
2/9/19,US,1.704276487
3/9/19,US,1.708031683
4/9/19,US,1.712313719
5/9/19,US,1.708217424
6/9/19,US,1.703981969
7/9/19,US,1.699807047
8/9/19,US,1.695661102
9/9/19,US,1.697644836
10/9/19,US,1.700184018
11/9/19,US,1.701007907
12/9/19,US,1.710322755
13/9/19,US,1.720297869
14/9/19,US,1.730412954
15/9/19,US,1.741436167
16/9/19,US,1.746202475
17/9/19,US,1.749929821
18/9/19,US,1.756055975
19/9/19,US,1.761829116
20/9/19,US,1.774298807
21/9/19,US,1.784886348
22/9/19,US,1.795415748
23/9/19,US,1.80472036
24/9/19,US,1.814625692
25/9/19,US,1.823684255
26/9/19,US,1.825397058
27/9/19,US,1.817169825
28/9/19,US,1.809514125
29/9/19,US,1.80047194
30/9/19,US,1.793189516
1/10/19,US,1.783942425
2/10/19,US,1.777397596
3/10/19,US,1.776315176
4/10/19,US,1.777326068
5/10/19,US,1.779686576
6/10/19,US,1.782490849
7/10/19,US,1.7847889
8/10/19,US,1.788595951
9/10/19,US,1.789789267
10/10/19,US,1.791260157
11/10/19,US,1.793254232
12/10/19,US,1.794297305
13/10/19,US,1.795392046
14/10/19,US,1.796104763
15/10/19,US,1.797399536
16/10/19,US,1.798748539
17/10/19,US,1.800703056
18/10/19,US,1.802886038
19/10/19,US,1.801819393
20/10/19,US,1.804130851
21/10/19,US,1.806899808
22/10/19,US,1.810452903
23/10/19,US,1.813845376
24/10/19,US,1.816981069
25/10/19,US,1.818377444
26/10/19,US,1.822738967
27/10/19,US,1.824964177
28/10/19,US,1.826846504
29/10/19,US,1.826365215
30/10/19,US,1.825770318
31/10/19,US,1.82550752
1/11/19,US,1.826095909
2/11/19,US,1.825596451
3/11/19,US,1.823543368
4/11/19,US,1.82115289
5/11/19,US,1.819513855
6/11/19,US,1.818513226
7/11/19,US,1.817290063
8/11/19,US,1.81606604
9/11/19,US,1.81743891
10/11/19,US,1.820079163
11/11/19,US,1.822907691
12/11/19,US,1.824771693
13/11/19,US,1.82610478
14/11/19,US,1.828176696
15/11/19,US,1.830675429
16/11/19,US,1.831788962
17/11/19,US,1.832132782
18/11/19,US,1.833100804
19/11/19,US,1.834471687
20/11/19,US,1.837028732
21/11/19,US,1.838503719
22/11/19,US,1.839161458
23/11/19,US,1.840282838
24/11/19,US,1.841507957
25/11/19,US,1.842035546
26/11/19,US,1.843361818
27/11/19,US,1.844058946
28/11/19,US,1.8449565
29/11/19,US,1.846279387
30/11/19,US,1.847585773
1/12/19,US,1.848006069
2/12/19,US,1.848788906
3/12/19,US,1.850348241
4/12/19,US,1.852470738
5/12/19,US,1.855355486
6/12/19,US,1.859102491
7/12/19,US,1.864281457
8/12/19,US,1.869041816
9/12/19,US,1.873904794
10/12/19,US,1.876853346
11/12/19,US,1.878162802
12/12/19,US,1.87877303
13/12/19,US,1.879683745
14/12/19,US,1.875757952
15/12/19,US,1.876316655
16/12/19,US,1.876643297
17/12/19,US,1.87885122
18/12/19,US,1.881970805
19/12/19,US,1.885661641
20/12/19,US,1.888319274
21/12/19,US,1.895478905
22/12/19,US,1.898189487
23/12/19,US,1.901310308
24/12/19,US,1.902549423
25/12/19,US,1.903736392
26/12/19,US,1.904814268
27/12/19,US,1.905462643
28/12/19,US,1.905110412
29/12/19,US,1.904886865
30/12/19,US,1.903495139
31/12/19,US,1.898086174
1/1/20,US,1.891332878
2/1/20,US,1.885050654
3/1/20,US,1.87731114
4/1/20,US,1.869339014
5/1/20,US,1.861944379
6/1/20,US,1.854653938
7/1/20,US,1.852393646
8/1/20,US,1.853126801
9/1/20,US,1.853837172
10/1/20,US,1.856753249
11/1/20,US,1.858695426
12/1/20,US,1.861042
13/1/20,US,1.86500735
14/1/20,US,1.868465951
15/1/20,US,1.870598866
16/1/20,US,1.871196292
17/1/20,US,1.871347058
18/1/20,US,1.87655818
19/1/20,US,1.88041159
20/1/20,US,1.884979578
21/1/20,US,1.890790049
22/1/20,US,1.896397665
23/1/20,US,1.902626535
24/1/20,US,1.909835822
25/1/20,US,1.912278767
26/1/20,US,1.915316032
27/1/20,US,1.917947912
28/1/20,US,1.92064894
29/1/20,US,1.92363705
30/1/20,US,1.927595586
31/1/20,US,1.927779579
1/2/20,US,1.928107477
2/2/20,US,1.928120281
3/2/20,US,1.927449813
4/2/20,US,1.925004687
5/2/20,US,1.923341024
6/2/20,US,1.920618023
7/2/20,US,1.9212165
8/2/20,US,1.922351241
9/2/20,US,1.923868983
10/2/20,US,1.926921271
11/2/20,US,1.931082109
12/2/20,US,1.933442253
13/2/20,US,1.935977245
14/2/20,US,1.938683372
15/2/20,US,1.944237152
16/2/20,US,1.949515127
17/2/20,US,1.952787039
18/2/20,US,1.954585515
19/2/20,US,1.957798214
20/2/20,US,1.961556737
21/2/20,US,1.964223989
22/2/20,US,1.961837279
23/2/20,US,1.961713027
24/2/20,US,1.961260404
25/2/20,US,1.960436387
26/2/20,US,1.958498595
27/2/20,US,1.956505087
28/2/20,US,1.954556714
29/2/20,US,1.955779457
1/3/20,US,1.955041892
2/3/20,US,1.955394616
3/3/20,US,1.957270184
4/3/20,US,1.959685987
5/3/20,US,1.961237534
6/3/20,US,1.963520765
7/3/20,US,1.966660718
8/3/20,US,1.968782319
9/3/20,US,1.969114212
10/3/20,US,1.968530046
11/3/20,US,1.967139175
12/3/20,US,1.96739036
13/3/20,US,1.968502737
14/3/20,US,1.969570087
15/3/20,US,1.9715063
16/3/20,US,1.973593723
17/3/20,US,1.979770705
18/3/20,US,1.987098261
19/3/20,US,1.991171203
20/3/20,US,1.995612453
21/3/20,US,2.001600372
22/3/20,US,2.008048104
23/3/20,US,2.015570635
24/3/20,US,2.020575261
25/3/20,US,2.021458385
26/3/20,US,2.020728782
27/3/20,US,2.013711272
28/3/20,US,2.002418042
29/3/20,US,1.990831535
30/3/20,US,1.979693655
31/3/20,US,1.968700175
1/4/20,US,1.959605541
2/4/20,US,1.954719333
3/4/20,US,1.953689552
4/4/20,US,1.956771869
5/4/20,US,1.960808221
6/4/20,US,1.958175497
7/4/20,US,1.955715476
8/4/20,US,1.952473345
9/4/20,US,1.94846993
10/4/20,US,1.947398425
11/4/20,US,1.944010967
12/4/20,US,1.942560863
13/4/20,US,1.946182893
14/4/20,US,1.945999017
15/4/20,US,1.946400293
16/4/20,US,1.946793846
17/4/20,US,1.94548793
18/4/20,US,1.940259717
19/4/20,US,1.933610631
20/4/20,US,1.927215294
21/4/20,US,1.924298258
22/4/20,US,1.921242896
23/4/20,US,1.917337351
24/4/20,US,1.913248987
25/4/20,US,1.909254481
26/4/20,US,1.905222739
27/4/20,US,1.900608759
28/4/20,US,1.894881515
29/4/20,US,1.88684847
30/4/20,US,1.877305817
1/5/20,US,1.867013405
2/5/20,US,1.857738629
3/5/20,US,1.846846036
4/5/20,US,1.839820646
5/5/20,US,1.831815076
6/5/20,US,1.824269828
7/5/20,US,1.819873491
8/5/20,US,1.813661894
9/5/20,US,1.807182231
10/5/20,US,1.801804786
11/5/20,US,1.794024662
12/5/20,US,1.786881378
13/5/20,US,1.780932748
14/5/20,US,1.772793805
15/5/20,US,1.763875287
16/5/20,US,1.751280935
17/5/20,US,1.737872611
18/5/20,US,1.724243225
19/5/20,US,1.70899241
20/5/20,US,1.698752441
21/5/20,US,1.689440129
22/5/20,US,1.682586986
23/5/20,US,1.678257018
24/5/20,US,1.67235807
25/5/20,US,1.666553045
26/5/20,US,1.662191739
27/5/20,US,1.655268218
28/5/20,US,1.650043864
29/5/20,US,1.643776234
30/5/20,US,1.644985308
31/5/20,US,1.642251414
1/6/20,US,1.636063067
2/6/20,US,1.633794092
3/6/20,US,1.630845919
4/6/20,US,1.625229771
5/6/20,US,1.622917284
6/6/20,US,1.616949951
7/6/20,US,1.616086732
8/6/20,US,1.617991013
9/6/20,US,1.614870793
10/6/20,US,1.612805014
11/6/20,US,1.611515562
12/6/20,US,1.608393123
13/6/20,US,1.600725719
14/6/20,US,1.592909336
15/6/20,US,1.58629473
16/6/20,US,1.580379049
17/6/20,US,1.572301562
18/6/20,US,1.564592849
19/6/20,US,1.555814003
20/6/20,US,1.54972294
21/6/20,US,1.541422754
22/6/20,US,1.532155799
23/6/20,US,1.52750052
24/6/20,US,1.523698744
25/6/20,US,1.521758114
26/6/20,US,1.520944215
27/6/20,US,1.521337903
28/6/20,US,1.524043464
29/6/20,US,1.525762716
30/6/20,US,1.523913673
1/7/20,US,1.522716648
2/7/20,US,1.521098027
3/7/20,US,1.518885476
4/7/20,US,1.517996582
5/7/20,US,1.516516166
6/7/20,US,1.515240637
7/7/20,US,1.515207186
8/7/20,US,1.513754579
9/7/20,US,1.509738275
10/7/20,US,1.506029175
11/7/20,US,1.500248607
12/7/20,US,1.494864823
13/7/20,US,1.490968968
14/7/20,US,1.48628269
15/7/20,US,1.483697894
16/7/20,US,1.482004607
17/7/20,US,1.48112422
18/7/20,US,1.478302561
19/7/20,US,1.479397957
20/7/20,US,1.479381653
21/7/20,US,1.478700151
22/7/20,US,1.476201685
23/7/20,US,1.474335153
24/7/20,US,1.470911843
25/7/20,US,1.47094263
26/7/20,US,1.466628691
27/7/20,US,1.463088355
28/7/20,US,1.459928466
29/7/20,US,1.458467338
30/7/20,US,1.457216856
31/7/20,US,1.457750413
1/8/20,US,1.459738129
2/8/20,US,1.460875825
3/8/20,US,1.462195694
4/8/20,US,1.466081028
5/8/20,US,1.466813346
6/8/20,US,1.469341288
7/8/20,US,1.468258533
8/8/20,US,1.47418836
9/8/20,US,1.482416264
10/8/20,US,1.490418802
11/8/20,US,1.496673925
12/8/20,US,1.49975194
13/8/20,US,1.500691698
14/8/20,US,1.506404118
15/8/20,US,1.500570705
16/8/20,US,1.497153348
17/8/20,US,1.494012909
18/8/20,US,1.489684631
19/8/20,US,1.491314004
20/8/20,US,1.493044102
21/8/20,US,1.493232005
22/8/20,US,1.496729134
23/8/20,US,1.497225631
24/8/20,US,1.497113309
25/8/20,US,1.49730435
26/8/20,US,1.497806847
27/8/20,US,1.499834756
28/8/20,US,1.501178194
29/8/20,US,1.501346068
30/8/20,US,1.501494899
31/8/20,US,1.501966602
1/9/20,US,1.502589106
2/9/20,US,1.505002326
3/9/20,US,1.50552513
4/9/20,US,1.507692707
5/9/20,US,1.510933749
6/9/20,US,1.514739666
7/9/20,US,1.518535712
8/9/20,US,1.522812508
9/9/20,US,1.524745101
10/9/20,US,1.526177768
11/9/20,US,1.527019583
12/9/20,US,1.529334508
13/9/20,US,1.531077667
14/9/20,US,1.533964399
15/9/20,US,1.535862405
16/9/20,US,1.538683565
17/9/20,US,1.542743254
18/9/20,US,1.545055121
19/9/20,US,1.546919865
20/9/20,US,1.549807663
21/9/20,US,1.551995318
22/9/20,US,1.554156587
23/9/20,US,1.55612983
24/9/20,US,1.55857093
25/9/20,US,1.562889098
26/9/20,US,1.566376391
27/9/20,US,1.569882449
28/9/20,US,1.572764972
29/9/20,US,1.576349046
30/9/20,US,1.580306081
1/10/20,US,1.584790741
2/10/20,US,1.589597224
3/10/20,US,1.594559946
4/10/20,US,1.59818048
5/10/20,US,1.601525763
6/10/20,US,1.604902549
7/10/20,US,1.606880212
8/10/20,US,1.60882979
9/10/20,US,1.609261493
10/10/20,US,1.606915948
11/10/20,US,1.607223821
12/10/20,US,1.607799311
13/10/20,US,1.609228748
14/10/20,US,1.611685009
15/10/20,US,1.613567308
16/10/20,US,1.616409394
17/10/20,US,1.622625538
18/10/20,US,1.6256794
19/10/20,US,1.628635666
20/10/20,US,1.631322427
21/10/20,US,1.633575879
22/10/20,US,1.6348624
23/10/20,US,1.637404621
24/10/20,US,1.638383684
25/10/20,US,1.64028269
26/10/20,US,1.642934428
27/10/20,US,1.647187876
28/10/20,US,1.65157252
29/10/20,US,1.656167481
30/10/20,US,1.657842519
31/10/20,US,1.662349041
1/11/20,US,1.666615264
2/11/20,US,1.671372156
3/11/20,US,1.673570955
4/11/20,US,1.676150891
5/11/20,US,1.679775924
6/11/20,US,1.685153182
7/11/20,US,1.690049941
8/11/20,US,1.695199245
9/11/20,US,1.699899097
10/11/20,US,1.704809998
11/11/20,US,1.709301822
12/11/20,US,1.713478699
13/11/20,US,1.71868684
14/11/20,US,1.726754035
15/11/20,US,1.736192098
16/11/20,US,1.745732875
17/11/20,US,1.755954255
18/11/20,US,1.769765309
19/11/20,US,1.782041122
20/11/20,US,1.794653984
21/11/20,US,1.802862774
22/11/20,US,1.808656875
23/11/20,US,1.813972459
24/11/20,US,1.819566999
25/11/20,US,1.821871855
26/11/20,US,1.824946267
27/11/20,US,1.826449285
28/11/20,US,1.828293463
29/11/20,US,1.831107927
30/11/20,US,1.833326901
1/12/20,US,1.831004554
2/12/20,US,1.833206242
3/12/20,US,1.836917243
4/12/20,US,1.843182781
5/12/20,US,1.850588957
6/12/20,US,1.856894774
7/12/20,US,1.863674278
8/12/20,US,1.874806785
9/12/20,US,1.881613618
10/12/20,US,1.884499494
11/12/20,US,1.889452798
12/12/20,US,1.891444859
13/12/20,US,1.897031626
14/12/20,US,1.903216108
15/12/20,US,1.90837103
16/12/20,US,1.915286907
17/12/20,US,1.924380854
18/12/20,US,1.930067894
19/12/20,US,1.937279931
20/12/20,US,1.941132761
21/12/20,US,1.944549393
22/12/20,US,1.948974726
23/12/20,US,1.952166819
24/12/20,US,1.957188608
25/12/20,US,1.961462346
26/12/20,US,1.966777164
27/12/20,US,1.971392211
28/12/20,US,1.97552115
29/12/20,US,1.979961869
30/12/20,US,1.981186782
31/12/20,US,1.981405456
1/1/21,US,1.982035271
2/1/21,US,1.982934684
3/1/21,US,1.983847336
4/1/21,US,1.98459762
5/1/21,US,1.981769584
6/1/21,US,1.978643077
7/1/21,US,1.97591418
8/1/21,US,1.970096318
9/1/21,US,1.960999132
10/1/21,US,1.954272553
11/1/21,US,1.948437556
12/1/21,US,1.947369144
13/1/21,US,1.947508912
14/1/21,US,1.948118064
15/1/21,US,1.951423738
16/1/21,US,1.958231284
17/1/21,US,1.963400757
18/1/21,US,1.967350289
19/1/21,US,1.969377207
20/1/21,US,1.972443769
21/1/21,US,1.975580508
22/1/21,US,1.980534183
23/1/21,US,1.980024961
24/1/21,US,1.986101618
25/1/21,US,1.993054089
26/1/21,US,2.003167504
27/1/21,US,2.014466202
28/1/21,US,2.025039134
29/1/21,US,2.03484544
30/1/21,US,2.046730323
31/1/21,US,2.052446657
1/2/21,US,2.058290552
2/2/21,US,2.060308801
3/2/21,US,2.064465611
4/2/21,US,2.070817182
5/2/21,US,2.074627712
6/2/21,US,2.081921707
7/2/21,US,2.090843941
8/2/21,US,2.099976355
9/2/21,US,2.110863256
10/2/21,US,2.118647448
11/2/21,US,2.126063705
12/2/21,US,2.136035442
13/2/21,US,2.147384879
14/2/21,US,2.154854071
15/2/21,US,2.161661733
16/2/21,US,2.169013371
17/2/21,US,2.175866382
18/2/21,US,2.181246792
19/2/21,US,2.183314436
20/2/21,US,2.180666496
21/2/21,US,2.18359228
22/2/21,US,2.186673938
23/2/21,US,2.19097671
24/2/21,US,2.195465678
25/2/21,US,2.198224758
26/2/21,US,2.20405819
27/2/21,US,2.211403628
28/2/21,US,2.216712464
1/3/21,US,2.22273105
2/3/21,US,2.225079754
3/3/21,US,2.22666609
4/3/21,US,2.229013707
5/3/21,US,2.22940689
6/3/21,US,2.225845439
7/3/21,US,2.225524428
8/3/21,US,2.225183135
9/3/21,US,2.224909571
10/3/21,US,2.226469956
11/3/21,US,2.226720147
12/3/21,US,2.2281398
13/3/21,US,2.234478001
14/3/21,US,2.235383825
15/3/21,US,2.234664347
16/3/21,US,2.235222742
17/3/21,US,2.233902771
18/3/21,US,2.233680223
19/3/21,US,2.231400484
20/3/21,US,2.228604787
21/3/21,US,2.225444371
22/3/21,US,2.223217653
23/3/21,US,2.217237007
24/3/21,US,2.212896799
25/3/21,US,2.207844524
26/3/21,US,2.202770385
27/3/21,US,2.197685751
28/3/21,US,2.192903026
29/3/21,US,2.188462066
30/3/21,US,2.185896281
31/3/21,US,2.181302154
1/4/21,US,2.176739363
2/4/21,US,2.173179819
3/4/21,US,2.167699435
4/4/21,US,2.164053894
5/4/21,US,2.159686522
6/4/21,US,2.155322451
